case_id,case_type,num_parties,priority,judge_id,judge_idx,courtroom_id,hearing_date,hearing_duration_mins
CASE04115,Family,3,Low,J003,2,CR02,2025-09-19,73
CASE04116,Criminal,6,Medium,J005,4,CR08,2025-08-26,149
CASE04117,Land,2,Medium,J004,3,CR06,2025-07-09,134
CASE04118,Land,2,Medium,J004,3,CR08,2024-12-18,109
CASE04119,Criminal,6,Medium,J005,4,CR06,2025-04-01,174
CASE04120,Commercial,2,Low,J001,0,CR08,2025-05-26,95
CASE04121,Family,2,Medium,J003,2,CR03,2025-11-21,51
CASE04122,Land,4,Medium,J004,3,CR05,2025-02-17,133
CASE04123,Civil,2,Medium,J001,0,CR02,2025-10-09,94
CASE04124,Civil,3,Low,J006,5,CR06,2024-03-27,75
CASE04125,Commercial,5,High,J001,0,CR06,2024-11-08,90
CASE04126,Civil,4,Medium,J004,3,CR06,2025-04-08,63
CASE04127,Constitutional,11,Medium,J006,5,CR01,2025-10-02,254
CASE04128,Criminal,6,High,J006,5,CR03,2025-10-02,156
CASE04129,Criminal,3,Medium,J005,4,CR07,2024-01-25,164
CASE04130,Land,3,High,J004,3,CR08,2024-08-29,39
CASE04131,Family,2,Medium,J007,6,CR03,2025-01-23,57
CASE04132,Commercial,9,Low,J007,6,CR02,2024-04-10,66
CASE04133,Criminal,3,High,J005,4,CR04,2024-08-05,127
CASE04134,Civil,5,High,J001,0,CR05,2024-07-02,86
CASE04135,Civil,4,Medium,J003,2,CR07,2025-07-18,80
CASE04136,Land,5,Low,J004,3,CR06,2025-03-05,81
CASE04137,Criminal,5,Medium,J006,5,CR05,2025-01-07,71
CASE04138,Family,2,Low,J008,7,CR02,2025-11-12,54
CASE04139,Family,2,High,J008,7,CR06,2025-05-30,73
CASE04140,Civil,5,Low,J008,7,CR07,2024-08-19,49
CASE04141,Labour,2,High,J005,4,CR08,2025-04-21,85
CASE04142,Criminal,4,Low,J005,4,CR08,2024-06-10,137
CASE04143,Civil,3,Medium,J003,2,CR07,2024-10-23,63
CASE04144,Civil,5,Low,J001,0,CR06,2025-04-21,80
CASE04145,Commercial,4,Medium,J007,6,CR03,2025-12-01,117
CASE04146,Family,3,Medium,J003,2,CR07,2025-08-18,60
CASE04147,Land,2,Low,J008,7,CR07,2025-03-05,59
CASE04148,Civil,3,Low,J006,5,CR04,2025-10-14,56
CASE04149,Civil,5,High,J001,0,CR04,2024-05-22,122
CASE04150,Commercial,7,Medium,J007,6,CR02,2025-08-08,114
CASE04151,Civil,5,Medium,J006,5,CR01,2024-11-29,76
CASE04152,Criminal,3,Medium,J006,5,CR04,2024-06-20,322
CASE04153,Family,3,Medium,J008,7,CR08,2025-12-02,126
CASE04154,Constitutional,5,Medium,J002,1,CR06,2024-01-25,226
CASE04155,Civil,2,Medium,J008,7,CR07,2024-07-17,120
CASE04156,Land,2,Medium,J001,0,CR08,2025-01-13,122
CASE04157,Family,2,Medium,J008,7,CR04,2025-04-29,103
CASE04158,Family,2,Medium,J008,7,CR04,2024-11-27,54
CASE04159,Family,3,Low,J003,2,CR05,2024-03-08,108
CASE04160,Commercial,2,Low,J001,0,CR04,2025-08-15,139
CASE04161,Labour,3,Medium,J005,4,CR08,2025-12-02,83
CASE04162,Civil,5,Medium,J008,7,CR08,2024-09-05,53
CASE04163,Constitutional,10,Medium,J002,1,CR08,2025-05-28,267
CASE04164,Labour,2,Low,J007,6,CR02,2025-09-11,40
CASE04165,Civil,3,Low,J004,3,CR03,2024-03-13,69
CASE04166,Criminal,3,Low,J002,1,CR01,2025-11-25,156
CASE04167,Commercial,4,Medium,J004,3,CR08,2025-01-30,163
CASE04168,Criminal,5,Medium,J002,1,CR07,2024-09-24,142
CASE04169,Commercial,9,Medium,J007,6,CR02,2025-07-01,152
CASE04170,Criminal,4,High,J006,5,CR01,2025-03-26,205
CASE04171,Land,3,High,J004,3,CR01,2025-02-12,166
CASE04172,Civil,3,Medium,J001,0,CR06,2025-02-14,64
CASE04173,Commercial,9,Medium,J007,6,CR08,2024-05-08,217
CASE04174,Criminal,3,Low,J002,1,CR03,2024-09-26,114
CASE04175,Criminal,2,High,J006,5,CR02,2025-02-27,210
CASE04176,Civil,4,Medium,J004,3,CR03,2024-09-06,106
CASE04177,Civil,3,Medium,J006,5,CR04,2024-04-10,125
CASE04178,Criminal,7,Medium,J005,4,CR02,2025-04-15,190
CASE04179,Criminal,5,Low,J006,5,CR08,2024-09-24,61
CASE04180,Civil,5,Low,J004,3,CR05,2025-04-01,103
CASE04181,Criminal,3,High,J005,4,CR08,2025-12-18,200
CASE04182,Land,4,Medium,J004,3,CR05,2025-09-01,149
CASE04183,Constitutional,11,Medium,J002,1,CR03,2025-06-19,35
CASE04184,Criminal,5,Low,J005,4,CR01,2024-08-15,139
CASE04185,Family,2,High,J007,6,CR06,2024-11-11,76
CASE04186,Commercial,9,High,J007,6,CR03,2025-08-05,53
CASE04187,Commercial,4,Medium,J007,6,CR05,2025-05-02,129
CASE04188,Criminal,5,Medium,J006,5,CR08,2025-11-21,193
CASE04189,Constitutional,4,High,J006,5,CR03,2024-05-31,254
CASE04190,Family,3,Low,J008,7,CR05,2025-01-29,20
CASE04191,Commercial,8,Medium,J004,3,CR04,2024-01-30,161
CASE04192,Land,3,High,J001,0,CR05,2025-08-22,134
CASE04193,Civil,4,Medium,J001,0,CR05,2025-01-08,116
CASE04194,Civil,2,Medium,J008,7,CR07,2025-09-26,99
CASE04195,Criminal,7,Medium,J002,1,CR06,2025-10-22,180
CASE04196,Labour,3,High,J003,2,CR06,2025-06-20,60
CASE04197,Family,3,Medium,J007,6,CR07,2025-05-12,68
CASE04198,Civil,3,Medium,J003,2,CR08,2025-01-24,64
CASE04199,Civil,5,Medium,J001,0,CR02,2024-12-17,73
CASE04200,Civil,4,Low,J003,2,CR05,2024-07-31,76
CASE04201,Criminal,3,Low,J002,1,CR03,2025-09-16,148
CASE04202,Criminal,7,Medium,J006,5,CR02,2025-10-28,261
CASE04203,Land,3,Low,J001,0,CR06,2025-05-26,125
CASE04204,Labour,3,Medium,J005,4,CR01,2024-08-22,99
CASE04205,Criminal,7,High,J006,5,CR04,2025-01-08,146
CASE04206,Commercial,9,Medium,J007,6,CR01,2025-02-13,133
CASE04207,Criminal,3,Low,J006,5,CR02,2024-12-04,109
CASE04208,Land,5,Medium,J008,7,CR02,2025-07-21,122
CASE04209,Land,2,Low,J008,7,CR02,2024-02-28,103
CASE04210,Commercial,8,Low,J004,3,CR04,2024-09-20,112
CASE04211,Civil,5,High,J003,2,CR04,2024-08-22,113
CASE04212,Commercial,6,Medium,J007,6,CR08,2024-07-01,161
CASE04213,Family,2,Medium,J003,2,CR05,2024-04-04,29
CASE04214,Family,3,High,J008,7,CR04,2024-03-07,66
CASE04215,Family,2,Low,J003,2,CR05,2024-03-04,59
CASE04216,Criminal,7,Medium,J002,1,CR04,2025-08-19,232
CASE04217,Criminal,3,Low,J005,4,CR08,2024-04-11,121
CASE04218,Civil,4,Medium,J008,7,CR01,2025-05-05,110
CASE04219,Constitutional,11,Medium,J002,1,CR08,2024-03-27,331
CASE04220,Labour,2,Low,J005,4,CR04,2025-07-10,84
CASE04221,Criminal,7,Medium,J006,5,CR04,2025-09-05,41
CASE04222,Commercial,8,Medium,J004,3,CR05,2025-08-06,93
CASE04223,Family,2,Medium,J003,2,CR07,2024-04-25,69
CASE04224,Civil,2,Low,J006,5,CR04,2025-08-27,76
CASE04225,Criminal,2,Medium,J006,5,CR08,2024-01-02,123
CASE04226,Commercial,2,Low,J004,3,CR07,2025-09-08,186
CASE04227,Family,2,Medium,J007,6,CR08,2025-10-09,77
CASE04228,Commercial,7,Medium,J001,0,CR06,2025-06-04,177
CASE04229,Criminal,4,Medium,J005,4,CR05,2025-10-23,230
CASE04230,Civil,4,Medium,J004,3,CR05,2024-09-12,118
CASE04231,Land,3,Medium,J004,3,CR05,2025-11-26,147
CASE04232,Commercial,3,Medium,J007,6,CR05,2025-10-03,102
CASE04233,Family,3,Low,J007,6,CR02,2025-05-15,60
CASE04234,Civil,3,Medium,J001,0,CR06,2025-06-06,101
CASE04235,Commercial,5,Low,J004,3,CR08,2024-06-17,90
CASE04236,Civil,4,Low,J003,2,CR02,2025-03-19,57
CASE04237,Commercial,7,Medium,J007,6,CR05,2024-12-17,79
CASE04238,Criminal,4,Medium,J006,5,CR03,2024-07-18,249
CASE04239,Civil,4,High,J001,0,CR04,2024-08-07,73
CASE04240,Family,3,Low,J007,6,CR05,2025-04-29,27
CASE04241,Criminal,7,Medium,J002,1,CR05,2025-09-17,20
CASE04242,Commercial,4,Medium,J001,0,CR03,2024-11-28,142
CASE04243,Land,4,Low,J001,0,CR04,2025-02-10,98
CASE04244,Civil,3,High,J003,2,CR03,2025-09-17,122
CASE04245,Commercial,4,High,J007,6,CR03,2025-06-13,231
CASE04246,Land,3,Medium,J004,3,CR07,2024-10-03,139
CASE04247,Criminal,6,Low,J002,1,CR05,2025-04-29,91
CASE04248,Civil,5,Medium,J004,3,CR06,2024-05-29,89
CASE04249,Commercial,2,Medium,J004,3,CR06,2024-11-19,203
CASE04250,Civil,2,High,J006,5,CR05,2025-03-12,101
CASE04251,Civil,2,Low,J008,7,CR07,2025-03-04,81
CASE04252,Criminal,3,Low,J002,1,CR07,2024-02-27,187
CASE04253,Family,3,Medium,J007,6,CR06,2025-10-24,91
CASE04254,Civil,3,Medium,J003,2,CR08,2024-10-08,112
CASE04255,Civil,2,Medium,J001,0,CR04,2024-08-02,86
CASE04256,Civil,5,High,J004,3,CR05,2024-01-26,155
CASE04257,Commercial,7,Medium,J004,3,CR07,2025-01-27,123
CASE04258,Civil,2,Low,J004,3,CR04,2024-08-09,51
CASE04259,Family,3,Low,J008,7,CR08,2024-10-08,66
CASE04260,Civil,5,Medium,J001,0,CR02,2024-09-06,69
CASE04261,Civil,5,High,J003,2,CR06,2025-05-07,168
CASE04262,Family,3,High,J008,7,CR08,2025-11-07,47
CASE04263,Family,2,High,J007,6,CR08,2024-09-13,100
CASE04264,Criminal,7,Medium,J005,4,CR07,2024-02-28,156
CASE04265,Commercial,5,Medium,J007,6,CR06,2024-10-10,178
CASE04266,Family,3,Medium,J008,7,CR06,2025-03-25,66
CASE04267,Criminal,6,Low,J005,4,CR02,2025-04-29,196
CASE04268,Criminal,7,Medium,J002,1,CR02,2024-11-29,74
CASE04269,Labour,2,Medium,J007,6,CR07,2024-06-05,20
CASE04270,Civil,3,Low,J003,2,CR05,2025-08-11,87
CASE04271,Civil,4,Medium,J003,2,CR02,2025-03-25,91
CASE04272,Commercial,6,Low,J001,0,CR06,2025-07-14,181
CASE04273,Civil,4,Medium,J004,3,CR05,2025-12-08,103
CASE04274,Land,2,Medium,J001,0,CR03,2024-03-11,117
CASE04275,Criminal,3,Medium,J006,5,CR06,2025-04-02,133
CASE04276,Civil,5,High,J003,2,CR03,2024-11-25,149
CASE04277,Constitutional,7,Low,J006,5,CR04,2025-04-17,313
CASE04278,Family,2,Medium,J007,6,CR06,2024-07-23,36
CASE04279,Labour,3,Medium,J007,6,CR05,2024-09-19,110
CASE04280,Civil,2,Low,J008,7,CR01,2024-05-24,54
CASE04281,Criminal,4,Medium,J002,1,CR07,2025-03-14,171
CASE04282,Family,3,Low,J007,6,CR08,2024-02-20,92
CASE04283,Criminal,7,Medium,J006,5,CR01,2025-06-09,133
CASE04284,Civil,2,Low,J004,3,CR01,2025-03-24,99
CASE04285,Criminal,3,Medium,J002,1,CR06,2025-05-19,142
CASE04286,Commercial,5,Medium,J004,3,CR06,2024-03-19,171
CASE04287,Criminal,3,Medium,J006,5,CR02,2024-04-26,155
CASE04288,Civil,5,High,J008,7,CR03,2025-06-10,74
CASE04289,Civil,4,Medium,J001,0,CR08,2025-09-17,118
CASE04290,Commercial,9,Medium,J007,6,CR04,2025-12-02,162
CASE04291,Criminal,3,Low,J005,4,CR05,2025-04-22,211
CASE04292,Criminal,5,High,J005,4,CR03,2025-10-29,178
CASE04293,Criminal,3,Medium,J005,4,CR02,2025-08-13,113
CASE04294,Family,3,Medium,J007,6,CR08,2025-06-25,80
CASE04295,Family,2,Medium,J008,7,CR07,2024-01-23,40
CASE04296,Family,2,Medium,J007,6,CR05,2024-01-08,92
CASE04297,Civil,2,High,J008,7,CR07,2024-01-10,69
CASE04298,Criminal,7,Low,J002,1,CR06,2025-03-14,102
CASE04299,Criminal,4,Medium,J002,1,CR05,2025-08-22,174
CASE04300,Commercial,4,Low,J007,6,CR06,2025-06-30,90
CASE04301,Commercial,8,Medium,J004,3,CR04,2025-08-12,26
CASE04302,Criminal,3,Medium,J005,4,CR03,2024-07-31,119
CASE04303,Commercial,7,Medium,J004,3,CR03,2025-07-01,173
CASE04304,Constitutional,3,Medium,J002,1,CR03,2025-07-08,44
CASE04305,Civil,2,High,J004,3,CR02,2024-12-02,122
CASE04306,Land,3,Medium,J004,3,CR04,2025-11-05,86
CASE04307,Family,3,Medium,J003,2,CR04,2024-11-07,41
CASE04308,Constitutional,11,High,J002,1,CR07,2024-08-27,297
CASE04309,Family,3,Low,J003,2,CR06,2024-01-29,77
CASE04310,Civil,2,Medium,J003,2,CR08,2024-05-07,100
CASE04311,Criminal,7,High,J005,4,CR01,2025-03-31,164
CASE04312,Civil,2,Medium,J003,2,CR07,2024-02-21,77
CASE04313,Constitutional,7,High,J006,5,CR08,2025-02-13,312
CASE04314,Civil,4,Medium,J003,2,CR04,2025-08-28,57
CASE04315,Civil,2,High,J001,0,CR02,2025-06-03,124
CASE04316,Labour,4,Medium,J007,6,CR02,2025-05-16,94
CASE04317,Civil,4,High,J008,7,CR06,2024-11-21,77
CASE04318,Civil,3,High,J006,5,CR04,2024-04-03,148
CASE04319,Commercial,9,Low,J007,6,CR06,2025-05-05,169
CASE04320,Civil,3,High,J004,3,CR02,2024-01-18,68
CASE04321,Family,2,Medium,J003,2,CR07,2025-03-07,115
CASE04322,Civil,5,Medium,J006,5,CR02,2024-12-30,45
CASE04323,Civil,3,Medium,J004,3,CR05,2024-03-08,61
CASE04324,Commercial,4,Medium,J004,3,CR05,2024-08-23,177
CASE04325,Land,3,Medium,J008,7,CR02,2025-10-29,127
CASE04326,Constitutional,10,Medium,J006,5,CR08,2024-01-18,166
CASE04327,Civil,3,Medium,J004,3,CR06,2024-09-12,91
CASE04328,Family,3,Low,J003,2,CR01,2025-06-16,50
CASE04329,Constitutional,10,Low,J002,1,CR03,2024-03-04,405
CASE04330,Family,3,Low,J008,7,CR04,2024-10-28,58
CASE04331,Criminal,2,High,J005,4,CR07,2024-06-11,211
CASE04332,Constitutional,11,Medium,J006,5,CR03,2024-06-28,241
CASE04333,Commercial,5,Medium,J007,6,CR03,2024-07-05,80
CASE04334,Civil,3,Medium,J004,3,CR02,2024-02-01,118
CASE04335,Commercial,5,Medium,J004,3,CR04,2025-02-18,58
CASE04336,Labour,4,Medium,J007,6,CR06,2025-09-29,113
CASE04337,Constitutional,3,Medium,J006,5,CR01,2024-12-06,195
CASE04338,Criminal,4,Low,J002,1,CR08,2024-02-06,140
CASE04339,Labour,2,Medium,J007,6,CR03,2025-07-07,96
CASE04340,Constitutional,2,Medium,J006,5,CR03,2024-06-11,28
CASE04341,Commercial,3,Medium,J001,0,CR01,2024-12-24,100
CASE04342,Civil,5,High,J003,2,CR02,2025-03-06,74
CASE04343,Criminal,2,Medium,J002,1,CR02,2025-04-21,98
CASE04344,Criminal,2,Medium,J005,4,CR08,2025-09-10,113
CASE04345,Commercial,7,High,J007,6,CR01,2024-11-15,244
CASE04346,Family,2,High,J007,6,CR08,2024-11-27,34
CASE04347,Criminal,5,Medium,J006,5,CR06,2024-04-09,194
CASE04348,Criminal,4,Medium,J005,4,CR08,2025-08-08,146
CASE04349,Criminal,7,Medium,J002,1,CR03,2024-08-13,93
CASE04350,Family,2,Low,J008,7,CR03,2024-05-27,52
CASE04351,Constitutional,10,High,J002,1,CR02,2024-04-08,287
CASE04352,Criminal,5,Medium,J006,5,CR07,2024-10-17,249
CASE04353,Civil,4,Medium,J008,7,CR02,2024-09-13,80
CASE04354,Commercial,8,Medium,J001,0,CR05,2024-07-09,123
CASE04355,Family,2,Medium,J008,7,CR05,2024-12-03,59
CASE04356,Criminal,6,Medium,J006,5,CR08,2025-08-28,213
CASE04357,Family,3,Medium,J008,7,CR05,2024-05-15,89
CASE04358,Criminal,7,Medium,J005,4,CR07,2024-05-29,126
CASE04359,Criminal,2,Medium,J006,5,CR01,2025-01-30,157
CASE04360,Civil,3,Low,J001,0,CR04,2024-01-16,46
CASE04361,Criminal,4,Medium,J002,1,CR01,2025-02-11,235
CASE04362,Family,3,Medium,J007,6,CR01,2025-05-08,99
CASE04363,Civil,3,Medium,J006,5,CR06,2024-07-12,68
CASE04364,Criminal,4,High,J006,5,CR07,2025-04-08,77
CASE04365,Criminal,7,Medium,J002,1,CR08,2025-09-29,254
CASE04366,Constitutional,5,Low,J006,5,CR08,2024-05-01,88
CASE04367,Civil,3,Low,J004,3,CR06,2024-12-12,93
CASE04368,Criminal,5,Medium,J002,1,CR05,2024-12-16,113
CASE04369,Criminal,2,Medium,J005,4,CR08,2025-11-11,198
CASE04370,Commercial,6,Low,J001,0,CR06,2025-06-16,155
CASE04371,Constitutional,4,Medium,J006,5,CR02,2025-01-10,188
CASE04372,Commercial,7,Medium,J004,3,CR01,2025-07-11,158
CASE04373,Commercial,2,Medium,J001,0,CR02,2024-08-21,131
CASE04374,Constitutional,6,Medium,J006,5,CR02,2025-07-18,167
CASE04375,Commercial,3,Medium,J007,6,CR05,2024-05-10,95
CASE04376,Family,3,High,J007,6,CR05,2025-04-09,89
CASE04377,Civil,4,Low,J006,5,CR02,2025-02-12,92
CASE04378,Constitutional,10,Medium,J002,1,CR03,2025-11-28,210
CASE04379,Family,2,High,J003,2,CR01,2024-07-23,101
CASE04380,Family,3,Medium,J008,7,CR06,2025-06-23,95
CASE04381,Civil,2,Low,J008,7,CR03,2025-07-31,107
CASE04382,Civil,2,Medium,J008,7,CR01,2025-06-30,87
CASE04383,Constitutional,8,Medium,J006,5,CR04,2025-12-12,191
CASE04384,Criminal,7,Medium,J006,5,CR03,2024-06-12,224
CASE04385,Criminal,2,Medium,J002,1,CR03,2025-10-13,250
CASE04386,Civil,4,Medium,J008,7,CR04,2024-06-05,103
CASE04387,Commercial,8,Low,J007,6,CR07,2024-02-21,150
CASE04388,Land,2,Low,J004,3,CR05,2025-02-04,141
CASE04389,Criminal,5,Medium,J006,5,CR07,2025-04-25,254
CASE04390,Civil,4,Medium,J004,3,CR03,2024-11-04,114
CASE04391,Family,3,Medium,J003,2,CR02,2025-07-24,105
CASE04392,Constitutional,2,Medium,J006,5,CR04,2025-09-01,158
CASE04393,Commercial,8,Medium,J001,0,CR01,2025-02-25,237
CASE04394,Constitutional,9,High,J002,1,CR03,2025-05-08,416
CASE04395,Family,3,Medium,J003,2,CR04,2025-02-05,62
CASE04396,Land,5,High,J001,0,CR07,2025-02-05,130
CASE04397,Civil,5,Low,J008,7,CR04,2024-09-12,20
CASE04398,Criminal,7,Low,J005,4,CR02,2024-08-20,115
CASE04399,Family,2,Low,J007,6,CR03,2024-05-07,87
CASE04400,Criminal,4,Low,J006,5,CR03,2024-07-30,192
CASE04401,Labour,4,Medium,J005,4,CR03,2025-11-20,60
CASE04402,Criminal,3,Medium,J005,4,CR06,2025-10-15,128
CASE04403,Criminal,3,Medium,J002,1,CR05,2024-04-16,186
CASE04404,Family,3,Medium,J008,7,CR08,2024-08-26,67
CASE04405,Criminal,3,Low,J006,5,CR08,2024-05-08,129
CASE04406,Constitutional,10,Low,J006,5,CR03,2024-03-14,210
CASE04407,Labour,3,Medium,J007,6,CR06,2024-02-12,94
CASE04408,Labour,2,Low,J005,4,CR05,2024-04-26,59
CASE04409,Constitutional,7,Medium,J006,5,CR07,2025-12-10,341
CASE04410,Commercial,8,Medium,J004,3,CR05,2024-08-19,183
CASE04411,Criminal,5,Medium,J006,5,CR02,2024-04-01,210
CASE04412,Criminal,7,Medium,J006,5,CR06,2024-09-05,119
CASE04413,Commercial,4,Low,J007,6,CR08,2025-03-19,30
CASE04414,Criminal,5,Low,J005,4,CR01,2025-10-16,143
CASE04415,Criminal,2,Low,J002,1,CR05,2024-10-10,193
CASE04416,Criminal,6,High,J005,4,CR06,2025-03-06,226
CASE04417,Land,4,Low,J008,7,CR05,2025-01-01,119
CASE04418,Land,3,Medium,J001,0,CR01,2025-05-13,148
CASE04419,Civil,3,Low,J003,2,CR08,2024-08-15,39
CASE04420,Civil,5,High,J008,7,CR07,2025-11-13,158
CASE04421,Criminal,2,Medium,J005,4,CR02,2025-05-15,200
CASE04422,Criminal,5,High,J006,5,CR07,2025-06-16,148
CASE04423,Family,2,Medium,J008,7,CR07,2024-02-14,59
CASE04424,Commercial,7,Medium,J007,6,CR02,2025-08-28,135
CASE04425,Commercial,9,Low,J007,6,CR02,2025-08-13,183
CASE04426,Commercial,3,Medium,J001,0,CR02,2024-09-02,113
CASE04427,Family,3,Low,J007,6,CR07,2025-03-27,91
CASE04428,Criminal,3,Low,J005,4,CR01,2025-02-13,117
CASE04429,Family,2,Medium,J008,7,CR07,2025-11-17,82
CASE04430,Family,2,Medium,J003,2,CR04,2025-08-04,140
CASE04431,Civil,2,Medium,J003,2,CR01,2025-10-08,119
CASE04432,Family,2,High,J007,6,CR02,2025-02-27,90
CASE04433,Civil,5,Low,J001,0,CR08,2024-09-17,93
CASE04434,Civil,2,Medium,J004,3,CR06,2024-12-27,79
CASE04435,Labour,2,Medium,J003,2,CR05,2025-04-02,104
CASE04436,Land,4,High,J001,0,CR06,2025-04-15,86
CASE04437,Civil,2,Medium,J004,3,CR03,2025-07-15,82
CASE04438,Family,2,Medium,J008,7,CR06,2024-12-23,99
CASE04439,Constitutional,6,Medium,J002,1,CR08,2024-04-02,236
CASE04440,Criminal,7,Medium,J005,4,CR06,2025-09-24,255
CASE04441,Family,2,High,J008,7,CR04,2024-11-21,111
CASE04442,Commercial,2,High,J004,3,CR02,2024-04-03,210
CASE04443,Family,2,Low,J008,7,CR07,2025-09-29,65
CASE04444,Criminal,2,Medium,J005,4,CR03,2025-01-27,180
CASE04445,Land,2,Medium,J001,0,CR05,2025-12-26,190
CASE04446,Civil,2,High,J006,5,CR06,2024-12-12,109
CASE04447,Family,3,Medium,J007,6,CR06,2024-06-13,55
CASE04448,Civil,3,High,J003,2,CR06,2024-01-18,191
CASE04449,Constitutional,4,Medium,J002,1,CR04,2025-08-19,44
CASE04450,Family,2,Medium,J007,6,CR05,2025-07-28,72
CASE04451,Civil,4,Medium,J008,7,CR03,2025-02-12,75
CASE04452,Labour,3,High,J007,6,CR02,2024-07-23,124
CASE04453,Family,2,High,J003,2,CR02,2025-12-30,106
CASE04454,Constitutional,8,Medium,J006,5,CR05,2024-05-30,80
CASE04455,Civil,2,Low,J004,3,CR06,2025-02-11,78
CASE04456,Criminal,7,High,J002,1,CR07,2024-04-17,206
CASE04457,Commercial,9,Low,J007,6,CR05,2025-08-07,177
CASE04458,Civil,4,Medium,J001,0,CR06,2024-08-19,97
CASE04459,Civil,3,Medium,J006,5,CR01,2024-09-09,100
CASE04460,Criminal,4,Medium,J006,5,CR03,2024-10-08,192
CASE04461,Criminal,5,Low,J002,1,CR08,2024-08-13,88
CASE04462,Family,2,Medium,J003,2,CR04,2025-03-27,100
CASE04463,Labour,3,Medium,J007,6,CR04,2024-05-29,95
CASE04464,Criminal,4,Low,J002,1,CR05,2024-01-23,78
CASE04465,Criminal,7,Low,J006,5,CR08,2025-03-26,250
CASE04466,Commercial,4,Medium,J004,3,CR04,2025-02-27,89
CASE04467,Commercial,3,Low,J001,0,CR07,2025-08-13,145
CASE04468,Civil,5,High,J006,5,CR05,2025-12-25,80
CASE04469,Civil,3,Medium,J004,3,CR05,2025-03-18,70
CASE04470,Criminal,2,High,J005,4,CR06,2024-08-29,96
CASE04471,Criminal,3,Medium,J005,4,CR06,2024-03-20,141
CASE04472,Criminal,2,High,J006,5,CR03,2024-11-26,112
CASE04473,Commercial,5,Medium,J007,6,CR04,2024-04-09,150
CASE04474,Family,2,Low,J008,7,CR08,2025-07-03,39
CASE04475,Family,3,Medium,J007,6,CR02,2025-09-11,50
CASE04476,Criminal,4,High,J002,1,CR06,2025-10-23,173
CASE04477,Civil,4,High,J008,7,CR04,2025-04-22,127
CASE04478,Criminal,2,High,J005,4,CR01,2025-04-17,235
CASE04479,Civil,5,Low,J008,7,CR08,2025-08-29,133
CASE04480,Family,3,High,J007,6,CR02,2024-06-25,98
CASE04481,Constitutional,2,Low,J002,1,CR08,2025-10-28,228
CASE04482,Commercial,8,Medium,J001,0,CR06,2025-12-25,192
CASE04483,Commercial,3,Medium,J001,0,CR02,2024-03-08,137
CASE04484,Criminal,3,Medium,J006,5,CR05,2025-08-07,108
CASE04485,Commercial,8,Medium,J004,3,CR01,2025-09-05,185
CASE04486,Labour,3,High,J005,4,CR07,2025-12-23,118
CASE04487,Civil,3,Medium,J003,2,CR07,2024-08-09,142
CASE04488,Civil,5,Low,J006,5,CR05,2025-12-15,103
CASE04489,Criminal,5,Medium,J006,5,CR05,2024-12-05,294
CASE04490,Commercial,4,Low,J001,0,CR07,2024-05-28,123
CASE04491,Criminal,5,Medium,J006,5,CR06,2024-01-08,231
CASE04492,Family,2,Medium,J008,7,CR01,2025-12-31,82
CASE04493,Criminal,6,Medium,J005,4,CR02,2024-03-14,228
CASE04494,Criminal,7,High,J006,5,CR02,2025-06-27,259
CASE04495,Commercial,7,Medium,J004,3,CR03,2024-07-19,27
CASE04496,Criminal,3,Low,J002,1,CR03,2024-07-05,68
CASE04497,Family,3,Medium,J003,2,CR08,2024-05-03,81
CASE04498,Family,3,Low,J007,6,CR02,2025-02-18,92
CASE04499,Constitutional,2,High,J006,5,CR07,2025-12-15,355
CASE04500,Civil,3,High,J006,5,CR03,2024-12-18,34
CASE04501,Criminal,7,High,J002,1,CR02,2024-11-15,244
CASE04502,Family,2,Low,J007,6,CR03,2025-12-26,30
CASE04503,Criminal,2,Medium,J005,4,CR05,2025-05-27,89
CASE04504,Commercial,6,High,J001,0,CR03,2024-09-24,182
CASE04505,Civil,4,Medium,J006,5,CR04,2024-08-21,116
CASE04506,Land,2,Medium,J004,3,CR02,2025-04-08,122
CASE04507,Commercial,3,Medium,J001,0,CR05,2024-01-22,109
CASE04508,Commercial,8,Medium,J007,6,CR01,2025-07-25,95
CASE04509,Labour,2,High,J003,2,CR06,2024-04-08,123
CASE04510,Commercial,3,Medium,J001,0,CR01,2025-06-26,201
CASE04511,Criminal,5,Medium,J002,1,CR01,2025-01-29,278
CASE04512,Criminal,5,Medium,J005,4,CR01,2025-08-05,58
CASE04513,Family,2,Medium,J008,7,CR06,2024-03-13,57
CASE04514,Civil,5,Medium,J003,2,CR04,2025-10-14,54
CASE04515,Commercial,3,High,J007,6,CR08,2025-07-03,155
CASE04516,Civil,5,Low,J003,2,CR06,2024-04-10,92
CASE04517,Civil,5,High,J003,2,CR06,2025-08-11,74
CASE04518,Civil,3,Medium,J003,2,CR08,2025-12-25,117
CASE04519,Civil,3,Low,J003,2,CR03,2025-04-01,74
CASE04520,Criminal,5,Low,J002,1,CR01,2024-12-24,207
CASE04521,Commercial,7,Low,J007,6,CR03,2025-08-28,84
CASE04522,Commercial,5,Medium,J007,6,CR03,2024-07-17,155
CASE04523,Criminal,4,Low,J006,5,CR03,2024-12-12,189
CASE04524,Civil,4,Medium,J006,5,CR07,2025-04-04,44
CASE04525,Criminal,3,Low,J002,1,CR02,2024-12-13,90
CASE04526,Civil,3,Medium,J003,2,CR06,2024-09-03,93
CASE04527,Commercial,9,High,J004,3,CR04,2025-02-18,172
